game_name,cluster_id,cluster_label
The Escapists - Alcatraz,1,Easy
One Day for Ched,1,Easy
Onikira: Demon Killer,1,Easy
Onigiri,3,Competitive/E-Sports
OMG Zombies,1,Easy
The Escapists - Escape Team,1,Easy
The Escapists - Duct Tapes are Forever,1,Easy
The Escapists - Fhurst Peak Correctional Facility,1,Easy
Olli Olli,1,Easy
The Escapists,1,Easy
The Devils Men,1,Easy
The Detail Episode 2: From The Ashes,1,Easy
Risen 2,3,Competitive/E-Sports
Rift: Storm Legion,1,Easy
Rift Lite,1,Easy
Of Guards and Thieves,3,Competitive/E-Sports
The Escapists - Santa's Sweatshop,1,Easy
Oblivious Garden,1,Easy
Risen 2: A Pirates Clothes,3,Competitive/E-Sports
Nyctophobia,1,Easy
Nom Nom Galaxy,1,Easy
No Return,1,Easy
The Curious Expedition,1,Easy
The Crew - Speed Pack,2,AAA Medium Graphics
The Consuming Shadow,3,Competitive/E-Sports
Nix,1,Easy
The Crew: Wild Run,2,AAA Medium Graphics
The Charnel House Trilogy,1,Easy
The Binding of Isaac: Rebirth - Afterbirth,1,Easy
Ridge Racer Unbounded,3,Competitive/E-Sports
Octodad: Dadliest Catch,3,Competitive/E-Sports
Ninja Cats vs Samurai Dogs,1,Easy
The Breakout,3,Competitive/E-Sports
Nidhogg,1,Easy
The Big Blue,1,Easy
The Beginners Guide,3,Competitive/E-Sports
The Age of Decadence,1,Easy
Resident Evil: Operation Raccoon City,3,Competitive/E-Sports
TerraTech,3,Competitive/E-Sports
The Artifact of Gods,1,Easy
Terra Lander,1,Easy
Never Alone,3,Competitive/E-Sports
Ravaged: Zombie Apocalypse,3,Competitive/E-Sports
Ravage Online,1,Easy
Neocolonialism,1,Easy
NekoPara Vol. 1,1,Easy
NBA 2K15,2,AAA Medium Graphics
National Zombie Park,1,Easy
Ravaged,3,Competitive/E-Sports
Really Big Sky,1,Easy
Nether,3,Competitive/E-Sports
NASCAR 14,3,Competitive/E-Sports
Tengami,1,Easy
Tasty Blue,1,Easy
Tallowmere,1,Easy
Tales of Zestiria,3,Competitive/E-Sports
Rainy Day,1,Easy
RaiderZ,3,Competitive/E-Sports
Naruto Shippuden: Ultimate Ninja Storm Revolution,3,Competitive/E-Sports
Nandeyanen! - The 1st Stra,1,Easy
N.O.P.O: Borderlands,1,Easy
MXGP - The Official Motocross Videogame,3,Competitive/E-Sports
Tech Executive Tycoon,3,Competitive/E-Sports
Tales From The Borderlands: Episode 5 - The Vault Of The Traveler,1,Easy
Tales From The Borderlands: Episode 4 - Escape Plan Bravo,1,Easy
Tales From The Borderlands: Episode 3 - Catch A Ride,1,Easy
Tales From The Borderlands: Episode 2 - Atlas Mugged,1,Easy
Table Warriors,1,Easy
Sword of Asumi,1,Easy
Sword Daughter,1,Easy
Rage: The Scorchers,3,Competitive/E-Sports
R.A.W.: Realms of Ancient War,3,Competitive/E-Sports
QRTH-PHYL,1,Easy
Puzzle Cubicle,1,Easy
Quantum Conundrum,3,Competitive/E-Sports
Munin,1,Easy
Movie Business 2,1,Easy
Murdered: Soul Suspect,2,AAA Medium Graphics
Mountain,3,Competitive/E-Sports
Motte Island,1,Easy
Survarium,3,Competitive/E-Sports
Surgeon Simulator: Alien Invasion Super VR 64,3,Competitive/E-Sports
Supreme League of Patriots,1,Easy
Sunset,1,Easy
Summit,1,Easy
Sublevel Zero,3,Competitive/E-Sports
Prototype 2,3,Competitive/E-Sports
Port Royale 3: Harbour Master,1,Easy
Puddle,1,Easy
Pro Evolution Soccer 2013,1,Easy
Mount and Blade: Warband - Viking Conquest,1,Easy
Primordia,1,Easy
Primal Carnage,3,Competitive/E-Sports
NaissanceE,3,Competitive/E-Sports
Sunken,2,AAA Medium Graphics
Pro Cycling Manager 2012,1,Easy
Montas,1,Easy
Monochroma,1,Easy
Monkey Poo Flinger,1,Easy
Sword Coast Legends,2,AAA Medium Graphics
Super Snow Fight,2,AAA Medium Graphics
Strife,3,Competitive/E-Sports
Morphopolis,1,Easy
Moebius The Game,1,Easy
Stonehearth,3,Competitive/E-Sports
Stupid Llama,1,Easy
Stealth Inc 2,1,Easy
Planets Under Attack,1,Easy
Port Royale 3,1,Easy
Stranded Deep,3,Competitive/E-Sports
MotoGP 14,2,AAA Medium Graphics
Mirths Magical Quest,1,Easy
Pole Position 2012,1,Easy
Minimum,1,Easy
Mini Motorways,3,Competitive/E-Sports
Stay Dead Evolution,1,Easy
Stasis,1,Easy
Starlaxis: Rise of The Light Hunters Super Nova Edition,1,Easy
Mini Metro,1,Easy
Mining & Tunneling Simulator,3,Competitive/E-Sports
State of Decay: YOSE Day One Edition,3,Competitive/E-Sports
Stardust Vanguards,1,Easy
Pid,1,Easy
Perspective,1,Easy
Miscreated,2,AAA Medium Graphics
Metro: Last Light Redux,3,Competitive/E-Sports
Middle-earth: Shadow of Mordor,2,AAA Medium Graphics
Planetside 2,3,Competitive/E-Sports
Stardust Galaxy Warriors,3,Competitive/E-Sports
Metro Redux,3,Competitive/E-Sports
Metro 2033 Redux,3,Competitive/E-Sports
Might and Magic X Legacy,3,Competitive/E-Sports
Phantasy Star Online 2,3,Competitive/E-Sports
Middle-Earth: Shadow of Mordor - Power of Defiance,2,AAA Medium Graphics
Mind: Path to Thalamus,2,AAA Medium Graphics
Middle-Earth: Shadow of Mordor - Lord of the Hunt,2,AAA Medium Graphics
Party of Sin,3,Competitive/E-Sports
Paranormal,3,Competitive/E-Sports
Might & Magic X Legacy - The Falcon & The Unicorn,3,Competitive/E-Sports
Meltdown,3,Competitive/E-Sports
Metal Gear Solid: Ground Zeroes,2,AAA Medium Graphics
Star Wars: Battlefront,0,AAA High Graphics
Penny Arcade - Precipice of Darkness episode three,1,Easy
Star Wars: BattleCry,3,Competitive/E-Sports
Men of War: Assault Squad 2,1,Easy
Star Wars: The Old Republic: Knights of the Fallen Empire,3,Competitive/E-Sports
Stairs,3,Competitive/E-Sports
StarCraft II: Legacy of the Void,1,Easy
SpinPong,1,Easy
Spooky Cats,1,Easy
StarDrive 2,2,AAA Medium Graphics
Mechanic Escape,1,Easy
Panzer Corps: Afrika Korps,1,Easy
Squad,0,AAA High Graphics
Star Wars: Battlefront - Rogue One: Scarif,0,AAA High Graphics
Star Ruler 2,3,Competitive/E-Sports
Mecha Ace,1,Easy
Painkiller: Recurring Evil,1,Easy
Melodys escape,3,Competitive/E-Sports
Star Nomad 2,3,Competitive/E-Sports
Matador,1,Easy
Spinner: The Game,1,Easy
Spellsworn,3,Competitive/E-Sports
Spacies,1,Easy
Space Sleuth,1,Easy
Space Shock,1,Easy
Out There Somewhere,1,Easy
Out Of The Park Baseball 13,1,Easy
Orion: Dino Beatdown,3,Competitive/E-Sports
McDroid,2,AAA Medium Graphics
Malevolence: The Sword of Ahkranox,3,Competitive/E-Sports
Orion: Prelude,3,Competitive/E-Sports
Marvel Heroes 2015,2,AAA Medium Graphics
Making History: The Great War,1,Easy
Malebolgia,1,Easy
Space Noir,3,Competitive/E-Sports
Major Mayhem,1,Easy
MagNets,1,Easy
Space Beast Terror Fright,3,Competitive/E-Sports
Song of the Myrne: What Lies Beneath,1,Easy
SoundSelf,1,Easy
Sound of Drop - fall into poison,1,Easy
Oniken,1,Easy
Omegalodon,1,Easy
Magicka: Wizard Wars,1,Easy
Oil Rush,3,Competitive/E-Sports
Orcs Must Die 2,3,Competitive/E-Sports
Lunas Wandering Stars,1,Easy
Soccer Manager 2016,1,Easy
Solar Shifter EX,1,Easy
Soma,2,AAA Medium Graphics
Solarix,3,Competitive/E-Sports
Sky Battles,1,Easy
Skyhook,1,Easy
Skyforge,2,AAA Medium Graphics
Magic: The Gathering - Duels Of The Planeswalkers 2015,1,Easy
Nitronic Rush,1,Easy
Ninjah,1,Easy
Skyworld,2,AAA Medium Graphics
SkyScrappers,3,Competitive/E-Sports
Nights into Dreams....,1,Easy
Of Orcs And Men,3,Competitive/E-Sports
Lords of Xulima,1,Easy
Lonely World,1,Easy
Loadout,1,Easy
Skyhill,3,Competitive/E-Sports
Signal to Noise,1,Easy
Silent Enemy,1,Easy
Six Sense Horror Game,1,Easy
SimplePlanes,3,Competitive/E-Sports
Shutter,1,Easy
Shoppy Mart,1,Easy
Orcs Must Die 3,0,AAA High Graphics
Lords Of The Fallen,2,AAA Medium Graphics
Nexuiz,3,Competitive/E-Sports
Little Racers STREET,3,Competitive/E-Sports
Nightmares from the Deep: The Cursed Heart,1,Easy
LISA,1,Easy
Need For Speed: Most Wanted 2 Ultimate Speed,3,Competitive/E-Sports
Neo Scavenger,1,Easy
Need For Speed: Most Wanted 2 Time Saver,3,Competitive/E-Sports
Sid Meiers Starships,1,Easy
Lifeless Planet,3,Competitive/E-Sports
Shmup Love Boom,1,Easy
Shelter 2,1,Easy
Shadow of The Five,1,Easy
ShellShock Live,1,Easy
Shadowrun: Hong Kong,1,Easy
Shadow of the Eternals,1,Easy
Shadow Ninja: Apocalypse,1,Easy
Need For Speed: Most Wanted 2,3,Competitive/E-Sports
Naval War Arctic Circle,3,Competitive/E-Sports
Shadows Peak,3,Competitive/E-Sports
Life After Us: The System,1,Easy
Life After Us: Fading Light,1,Easy
Lets Sing,3,Competitive/E-Sports
Lego: The Hobbit,3,Competitive/E-Sports
Letter Quest: Grimms Journey,1,Easy
Shadow Complex Remastered,3,Competitive/E-Sports
NBA 2K13,1,Easy
Servo,3,Competitive/E-Sports
Sector Six,1,Easy
Seas of Scred,1,Easy
Search for the Golden Gorilla,1,Easy
ScreamRide,3,Competitive/E-Sports
Lego Batman 3: Beyond Gotham,3,Competitive/E-Sports
Scourge of War: Waterloo,3,Competitive/E-Sports
Schar: Blue Shield,1,Easy
Savage Lands,3,Competitive/E-Sports
Napoleon: Total War - Imperial Eagle Pack,1,Easy
Nancy Drew The Deadly Device,1,Easy
Murder Miners,1,Easy
Natural Selection 2,1,Easy
Life Goes On,3,Competitive/E-Sports
Legions of Ashworld,1,Easy
Legends of Persia,3,Competitive/E-Sports
Legacy of The Black Tower,1,Easy
Last Inua,1,Easy
Legend of Grimrock 2,3,Competitive/E-Sports
Lara Croft and the Temple of Osiris,3,Competitive/E-Sports
Ku: Shroud Of The Morrigan,3,Competitive/E-Sports
Kromaia,1,Easy
Zula - Europe,1,Easy
Legionwood 2: Rise of the Eternals Realm,1,Easy
Zombie City Defense 2,3,Competitive/E-Sports
Satellite Reign,1,Easy
SanctuaryRPG,1,Easy
Samudai,1,Easy
Saints Row: Gat Out Of Hell,3,Competitive/E-Sports
Mount and Blade: Warband Napoleonic Wars,1,Easy
MotorHEAT,1,Easy
Zone4,1,Easy
Saint Seiya: Soldiers Soul,3,Competitive/E-Sports
Mountain Crime: Requital,1,Easy
Krautscape,3,Competitive/E-Sports
Kill The Bad Guy,1,Easy
Samurai Warriors 4-II,3,Competitive/E-Sports
Moon Breakers,1,Easy
Kick-Ass 2 The Game,3,Competitive/E-Sports
Karos,1,Easy
KAMI,1,Easy
ZHEROS,1,Easy
Youtubers Life,1,Easy
Kings Bounty: Dark Side,1,Easy
S.O.R.S,1,Easy
RWBY: Grimm Eclipse - JNPR,2,AAA Medium Graphics
KickBeat Steam Edition,1,Easy
Zombie Training Simulator,0,AAA High Graphics
RWBY: Grimm Eclipse,2,AAA Medium Graphics
Run Bot Run,1,Easy
Ronin,3,Competitive/E-Sports
Zero Escape: Zero Time Dilemma,3,Competitive/E-Sports
Rogue System,3,Competitive/E-Sports
Rodina,3,Competitive/E-Sports
Modern Warfare 3: Collection 4,1,Easy
Yore VR,0,AAA High Graphics
Modern Warfare 3: Collection 3,1,Easy
Modern Warfare 3: Collection 2,1,Easy
Minion Master,1,Easy
Yu-Gi-Oh! Legacy of the Duelist,1,Easy
Modern Warfare 3: Collection 1,1,Easy
Zero G Arena,2,AAA Medium Graphics
Yesterday Origins,3,Competitive/E-Sports
XCOM 2 - Shens Last Gift,2,AAA Medium Graphics
Ruzar - The Life Stone,3,Competitive/E-Sports
Journal,3,Competitive/E-Sports
Joan Mad Run,1,Easy
Joe Devers Lone Wolf HD Remastered,1,Easy
XCOM 2 - Anarchys Children,2,AAA Medium Graphics
XCOM 2,2,AAA Medium Graphics
Rugby League Live 3,3,Competitive/E-Sports
WWE 2K17,0,AAA High Graphics
WRC 6: FIA World Rally Championship,0,AAA High Graphics
XCOM 2 - Alien Hunters,2,AAA Medium Graphics
WWE 2K16,2,AAA Medium Graphics
Rock Simulator 2014,1,Easy
Robty:Shadow World,1,Easy
Robinson Crusoe and The Cursed Pirates,1,Easy
Might and Magic Heroes VI: Pirates of the Savage Sea,1,Easy
Yomawari: Night Alone,3,Competitive/E-Sports
Might and Magic Heroes VI: Danse Macabre,1,Easy
Microsoft Flight,3,Competitive/E-Sports
Roche Fusion,1,Easy
Rocket League: Supersonic Fury,3,Competitive/E-Sports
Rocket League,3,Competitive/E-Sports
ROCKETSROCKETSROCKETS,1,Easy
Miasmata,3,Competitive/E-Sports
Jazzpunk,1,Easy
Jagged Alliance: Flashback,3,Competitive/E-Sports
Worms W.M.D.,2,AAA Medium Graphics
Ironclad Tactics: The Rise Of Dmitry,1,Easy
Zoo Park,1,Easy
It Moves,1,Easy
Jet Car Stunts,3,Competitive/E-Sports
Zack Zero,3,Competitive/E-Sports
World Of Tanks: Blitz,1,Easy
Zeno Clash 2,3,Competitive/E-Sports
World of Fishing,1,Easy
World Of Final Fantasy,3,Competitive/E-Sports
Rivals Of Aether,1,Easy
Rise of Incarnates,3,Competitive/E-Sports
Road To The Candy,1,Easy
Rigid Boy 2,1,Easy
Revival,3,Competitive/E-Sports
Retro,1,Easy
Men of War: Condemned Heroes,1,Easy
Max Payne 3: Painful Memories DLC,2,AAA Medium Graphics
Max Payne 3: Hostage Negotiation Pack,2,AAA Medium Graphics
Max Payne 3: Local Justice,2,AAA Medium Graphics
World of Warcraft: Legion,3,Competitive/E-Sports
Invisible Inc,3,Competitive/E-Sports
Wolcen: Lords of Mayhem,0,AAA High Graphics
Interplanetary,1,Easy
Ionball 2: Ionstorm,1,Easy
Interwebz TROLL Simulator,1,Easy
Ride,0,AAA High Graphics
Mechwarrior Online,2,AAA Medium Graphics
Winning Putt,3,Competitive/E-Sports
Inside The Gear,1,Easy
Insanitys Blade,1,Easy
Xenonauts,1,Easy
Medal of Honor: Warfighter - The Hunt Map Pack,3,Competitive/E-Sports
Instant Dungeon!,1,Easy
XCOM: Enemy Within,3,Competitive/E-Sports
Medal of Honor: Warfighter,3,Competitive/E-Sports
Worms Clan Wars,1,Easy
X Rebirth,2,AAA Medium Graphics
Windlands,0,AAA High Graphics
WRC Powerslide,3,Competitive/E-Sports
WRC 4,3,Competitive/E-Sports
Wrack,1,Easy
Werewolves Within,0,AAA High Graphics
We Are The Dwarves,2,AAA Medium Graphics
Wayward Terran Frontier: Zero Falls,2,AAA Medium Graphics
Retention,1,Easy
Retaliation: Enemy Mine,1,Easy
Resident Evil: Revelations 2 - Episode 4: Metamorphosis,3,Competitive/E-Sports
Resident Evil: Revelations 2 - Episode 3: Judgment,3,Competitive/E-Sports
Resident Evil: Revelations 2 - Episode 2: Contemplation,3,Competitive/E-Sports
Resident Evil: Revelations 2,3,Competitive/E-Sports
Resident Evil HD,3,Competitive/E-Sports
Whos Your Daddy,3,Competitive/E-Sports
Rescuer of Souls,1,Easy
Max Payne 3,2,AAA Medium Graphics
Mass Effect Trilogy,3,Competitive/E-Sports
Mass Effect 3: Rebellion,3,Competitive/E-Sports
Mass Effect 3: Omega,3,Competitive/E-Sports
Mass Effect 3: Leviathan,3,Competitive/E-Sports
Influent,1,Easy
Infinity Wars,3,Competitive/E-Sports
Infinity Runner,1,Easy
Infested Planet,1,Easy
Inexistence,1,Easy
Industry Empire,3,Competitive/E-Sports
World Basketball Manager Tycoon,1,Easy
Woodcutter Simulator 2013,1,Easy
Wasted,3,Competitive/E-Sports
Warhammer: The End Times - Vermintide Drachenfels,0,AAA High Graphics
Warhammer: End Times - Vermintide Schluesselschloss,0,AAA High Graphics
Warhammer: End Times - Vermintide Last Stand,0,AAA High Graphics
Warhammer: End Times - Vermintide Karak Azgaraz,0,AAA High Graphics
Republique,3,Competitive/E-Sports
Renowned Explorers: International Society,3,Competitive/E-Sports
Renna,1,Easy
RED Fuse: Rolling Explosive Device,1,Easy
Mass Effect 3: Firefight Pack,3,Competitive/E-Sports
Mass Effect 3: Earth,3,Competitive/E-Sports
Remnant Z,1,Easy
Mass Effect 3,3,Competitive/E-Sports
Watching Grass Grow In VR - The Game,0,AAA High Graphics
World of Warplanes,1,Easy
IFSCL,1,Easy
Ickle Monsters,1,Easy
I Will Escape,1,Easy
Watch Dogs 2,0,AAA High Graphics
Warshift,0,AAA High Graphics
Mass Effect 3: From Ashes,3,Competitive/E-Sports
Hyper Fighters,1,Easy
Hunters of The Dead,1,Easy
Wizardry Online,3,Competitive/E-Sports
Wiwis Adventures 3,1,Easy
White,1,Easy
Wetware,1,Easy
Wargame: Red Dragon - Nation Pack: Netherlands,3,Competitive/E-Sports
I Am Bread,1,Easy
Wargame: Red Dragon - Russian Roulette,3,Competitive/E-Sports
Wargame: Red Dragon - Nation Pack: Israel,3,Competitive/E-Sports
Wargame: Red Dragon - Double Nation Pack: REDS,3,Competitive/E-Sports
Reclaimed: Capture the log,1,Easy
Rebirth,3,Competitive/E-Sports
Rays The Dead,3,Competitive/E-Sports
Ravens Cry,2,AAA Medium Graphics
Ratz Instagib,1,Easy
Mark of the Ninja,1,Easy
Magicka: Peculiar Gadgets Item Pack,1,Easy
Warden: Melody of the Undergrowth,3,Competitive/E-Sports
Waltz of the Wizard,0,AAA High Graphics
Virginia,2,AAA Medium Graphics
Magicka: The Other Side of the Coin,1,Easy
Magicka: Mega Villain Robes,1,Easy
Hotel 13,1,Easy
Humanity Asset,1,Easy
Warfleet,3,Competitive/E-Sports
Rebel Galaxy,2,AAA Medium Graphics
Home Sheep Home 2,1,Easy
Hollows Land,1,Easy
Major League Baseball 2K12,1,Easy
Hippocamal: The White Sofa,1,Easy
Wasteland Kings,1,Easy
WARMACHINE: Tactics,1,Easy
Wargame: AirLand Battle,3,Competitive/E-Sports
Warframe,3,Competitive/E-Sports
Warhammer 40000: Eternal Crusade,2,AAA Medium Graphics
Victory and Glory: Napoleon,1,Easy
Valiant,0,AAA High Graphics
Valentino Rossi The Game,0,AAA High Graphics
VA-11 HALL-A,1,Easy
Rage Some More!,1,Easy
Quatris Origins,1,Easy
Quadrant,1,Easy
Magicka: Heirlooms Item Pack,1,Easy
Magicka: Dungeons and Daemons,1,Easy
Vanishing Realms,0,AAA High Graphics
Racecraft,2,AAA Medium Graphics
Quoridor 3D,1,Easy
Magical Drop V,1,Easy
Unravel,3,Competitive/E-Sports
Magicka: Lonely Island Cruise DLC,1,Easy
Pyramid Raid,1,Easy
Rainbow Six: Siege,2,AAA Medium Graphics
Versus: Sandbox Diarama,3,Competitive/E-Sports
Magicka: Aspiring Musician Robes,1,Easy
Magic: The Gathering - Duels Of The Planeswalkers 2013,1,Easy
Race The Sun - Sunrise,1,Easy
Hectic Trouble: Complete,1,Easy
Hearthstone: Goblins vs Gnomes,3,Competitive/E-Sports
Hero of Many,1,Easy
Heavy Bullets,3,Competitive/E-Sports
Hearthstone: Heroes Of Warcraft,3,Competitive/E-Sports
Hearthstone: Curse of Naxxramas,3,Competitive/E-Sports
War for the Overworld,3,Competitive/E-Sports
Walker,1,Easy
War of the Roses: Kingmaker,3,Competitive/E-Sports
War Thunder,3,Competitive/E-Sports
Violett,1,Easy
Victoria II: Heart of Darkness,1,Easy
Volgarr The Viking,1,Easy
Unbox,2,AAA Medium Graphics
Umbrella Corps,3,Competitive/E-Sports
Ultimate Chicken Horse,1,Easy
Valley,2,AAA Medium Graphics
TY the Tasmanian Tiger,3,Competitive/E-Sports
TurnOn,1,Easy
Pulse,3,Competitive/E-Sports
Viscera Cleanup Detail: Shadow Warrior,3,Competitive/E-Sports
Project Tarvotan,1,Easy
Turmoil,1,Easy
Psycho Starship Rampage,1,Easy
Unfortunate Spacemen,2,AAA Medium Graphics
Project Night,1,Easy
Mad Riders,1,Easy
Project Phoenix,3,Competitive/E-Sports
Hatoful Boyfriend,1,Easy
Haunted House 2015,3,Competitive/E-Sports
Tyranny,2,AAA Medium Graphics
Hangeki,1,Easy
Hack N Slash,3,Competitive/E-Sports
Tyranny: Bastards Wound,2,AAA Medium Graphics
Habitat,1,Easy
Halo: The Master Chief Collection,0,AAA High Graphics
Halo: Spartan Strike,1,Easy
Halfway,1,Easy
H-Hour: Worlds Elite,3,Competitive/E-Sports
Vacation Adventures: Park Ranger,1,Easy
Vector,1,Easy
True Fear: Forsaken Souls Part 1,1,Easy
Trimmer Tycoon,1,Easy
Trials of the Blood Dragon,3,Competitive/E-Sports
Tree of savior,3,Competitive/E-Sports
TransOcean 2: Rivals,2,AAA Medium Graphics
Trackmania Turbo,3,Competitive/E-Sports
Project Legion,3,Competitive/E-Sports
Project HON,3,Competitive/E-Sports
Project CARS,2,AAA Medium Graphics
Pro Cycling Manager 2015,3,Competitive/E-Sports
Princess Evangile,1,Easy
Unity of Command: Black Turn,1,Easy
Trillion: God of Destruction,2,AAA Medium Graphics
Pro Evolution Soccer 2016,3,Competitive/E-Sports
Prison Architect,3,Competitive/E-Sports
Predestination,1,Easy
Pong X,1,Easy
Transport Fever,2,AAA Medium Graphics
Tower Unite,2,AAA Medium Graphics
London 2012: The Official Olympics Video Game,3,Competitive/E-Sports
Little Inferno,1,Easy
Portal Stories: Mel,1,Easy
Lucius,3,Competitive/E-Sports
Total War: Warhammer Fantasy,2,AAA Medium Graphics
GunWorld,1,Easy
Guise Of The Wolf,3,Competitive/E-Sports
Gunspell,1,Easy
Grimm Ep 9 - The Master Thief,1,Easy
Ground Pounders: Tarka,1,Easy
Grimm Ep 8 - Beauty and the Beast,1,Easy
Grimm Ep 7 - The Devil and His Three Golden Hairs,1,Easy
Unholy Heights,1,Easy
Underhell,1,Easy
Under The Ocean,1,Easy
Lone Survivor,1,Easy
Unearthed: Trail of Ibn Battuta,1,Easy
Total War: Warhammer - The King And The Warlord,2,AAA Medium Graphics
Total War: Warhammer - The Grim and the Grave,2,AAA Medium Graphics
Total War: Warhammer - Realm of the Wood Elves,2,AAA Medium Graphics
Total War: Warhammer - Grombrindal The White Dwarf,2,AAA Medium Graphics
Total War: Attila - Slavic Nations,3,Competitive/E-Sports
Titan Quest Anniversary Edition,1,Easy
Poly Bridge,1,Easy
Plunge Into Darkness,1,Easy
Pneuma: Breath of Life,1,Easy
PlanNet,1,Easy
Planetship,1,Easy
Typing of the Dead: Overkill,1,Easy
Type:Rider,1,Easy
Planetary Annihilation: TITANS,2,AAA Medium Graphics
Two Brothers,1,Easy
Pizza Nostra,1,Easy
Total War: Warhammer - Call of the Beastmen,0,AAA High Graphics
Titanfall 2,0,AAA High Graphics
Legend of Grimrock,3,Competitive/E-Sports
Grimm Ep 6 - Godfather Death,1,Easy
Legends of Pegasus,3,Competitive/E-Sports
Lego: Lord Of The Rings,1,Easy
Law and Order: Legacies,1,Easy
Truck Racer,3,Competitive/E-Sports
Grimm Ep 23 - Snow White,1,Easy
Grimm Ep 22 - The Adventures of Thumbling,1,Easy
Grimm Ep 5 - The Girl Without Hands,1,Easy
Tropico 4: The Academy,3,Competitive/E-Sports
Grimm Ep 3 - The Fisherman and His Wife,1,Easy
Tropico 4: Apocalypse,3,Competitive/E-Sports
Grimm Ep 4 - Puss in Boots,1,Easy
Tropico 4: Voodoo,3,Competitive/E-Sports
Time of Dragons,3,Competitive/E-Sports
Tigers on the Hunt,1,Easy
Tiger Knight: Empire War,3,Competitive/E-Sports
Planetbase,3,Competitive/E-Sports
Train Simulator 2014,3,Competitive/E-Sports
This War of Mine - The Little Ones,3,Competitive/E-Sports
PIXELMAN,1,Easy
Pixel Star,1,Easy
Pixel Puzzles 2: Anime,3,Competitive/E-Sports
Pixel Heroes: Byte and Magic,1,Easy
Piloteer,1,Easy
TrackMania 2 Valley,1,Easy
World of Warcraft: Cataclysm,1,Easy
Kung Fu Strike: The Warriors Rise,1,Easy
Pixel Galaxy,3,Competitive/E-Sports
Pillars of Eternity: The White March Part 1,2,AAA Medium Graphics
Pillars of Eternity,2,AAA Medium Graphics
Krater: Mayhem MK13,1,Easy
Grimm Ep 21 - Sleeping Beauty,1,Easy
Krater,1,Easy
Kings Bounty: Warriors of the North,1,Easy
Kingdoms of Amalur: The Legend of Dead Kel,3,Competitive/E-Sports
